ID рк,Тип рк,Артикул WB,Название,Дата,Просмотры,Клики,Заказы,Сумма трат,CPC,CTR
24832541,8,,Ю 0036FRK Фонарик ручной АРК от 16.04.2025,2025-04-16,75,1,0,7.30,7.30,1.33
24832541,8,,Ю 0036FRK Фонарик ручной АРК от 16.04.2025,2025-04-17,226,11,0,42.34,3.85,4.87
24832541,8,,Ю 0036FRK Фонарик ручной АРК от 16.04.2025,2025-04-18,178,2,0,38.09,19.05,1.12
24832541,8,,Ю 0036FRK Фонарик ручной АРК от 16.04.2025,2025-04-19,227,6,0,49.07,8.18,2.64
24832541,8,,Ю 0036FRK Фонарик ручной АРК от 16.04.2025,2025-04-20,393,8,0,76.99,9.62,2.04
24832541,8,,Ю 0036FRK Фонарик ручной АРК от 16.04.2025,2025-04-21,638,13,0,116.35,8.95,0.00
24832454,8,,Ю 0036FRP Фонарик ручной АРК 16.04.2025,2025-04-16,150,1,0,14.82,14.82,0.67
24832454,8,,Ю 0036FRP Фонарик ручной АРК 16.04.2025,2025-04-17,369,6,0,80.57,13.43,1.63
24832454,8,,Ю 0036FRP Фонарик ручной АРК 16.04.2025,2025-04-18,413,6,0,95.61,15.94,1.45
24832454,8,,Ю 0036FRP Фонарик ручной АРК 16.04.2025,2025-04-19,447,7,1,105.21,15.03,1.57
24832454,8,,Ю 0036FRP Фонарик ручной АРК 16.04.2025,2025-04-20,591,11,0,135.08,12.28,1.86
24832454,8,,Ю 0036FRP Фонарик ручной АРК 16.04.2025,2025-04-21,595,12,1,138.38,11.53,0.00
24832323,8,,Ю 0036FRM Фонарик ручной АРК 16.04.2025,2025-04-16,139,1,0,13.68,13.68,0.72
24832323,8,,Ю 0036FRM Фонарик ручной АРК 16.04.2025,2025-04-17,731,12,0,177.23,14.77,1.64
24832323,8,,Ю 0036FRM Фонарик ручной АРК 16.04.2025,2025-04-18,886,26,0,224.41,8.63,2.93
24832323,8,,Ю 0036FRM Фонарик ручной АРК 16.04.2025,2025-04-19,883,24,0,216.76,9.03,2.72
24832323,8,,Ю 0036FRM Фонарик ручной АРК 16.04.2025,2025-04-20,908,13,0,217.84,16.76,1.43
24832323,8,,Ю 0036FRM Фонарик ручной АРК 16.04.2025,2025-04-21,1007,21,1,240.85,11.47,0.00
24832203,8,,Ю 0011LED Светильник АРК 16.04.2025,2025-04-16,193,2,0,26.26,13.13,1.04
24832203,8,,Ю 0011LED Светильник АРК 16.04.2025,2025-04-17,1323,23,0,331.26,14.40,1.74
24832203,8,,Ю 0011LED Светильник АРК 16.04.2025,2025-04-18,1549,29,0,399.89,13.79,1.87
24832203,8,,Ю 0011LED Светильник АРК 16.04.2025,2025-04-19,1603,31,0,411.24,13.27,1.93
24832203,8,,Ю 0011LED Светильник АРК 16.04.2025,2025-04-20,2459,53,1,633.34,11.95,2.16
24832203,8,,Ю 0011LED Светильник АРК 16.04.2025,2025-04-21,984,12,0,319.51,26.63,0.00
24832081,8,,Ю 0011LCH Светильник АРК от 16.04.2025,2025-04-16,143,1,0,18.67,18.67,0.70
24832081,8,,Ю 0011LCH Светильник АРК от 16.04.2025,2025-04-17,358,2,0,73.25,36.63,0.56
24832081,8,,Ю 0011LCH Светильник АРК от 16.04.2025,2025-04-18,873,14,0,220.43,15.75,1.60
24832081,8,,Ю 0011LCH Светильник АРК от 16.04.2025,2025-04-19,917,9,0,235.23,26.14,0.98
24832081,8,,Ю 0011LCH Светильник АРК от 16.04.2025,2025-04-20,1058,9,0,271.50,30.17,0.85
24832081,8,,Ю 0011LCH Светильник АРК от 16.04.2025,2025-04-21,753,9,0,270.21,30.02,0.00
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-10,23,0,0,3.69,0.00,0.00
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-11,110,2,0,28.30,14.15,1.82
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-12,94,0,0,25.00,0.00,0.00
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-13,135,1,0,35.28,35.28,0.74
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-14,89,4,0,22.97,5.74,4.49
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-15,172,2,0,53.60,26.80,1.16
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-16,148,1,0,47.95,47.95,0.68
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-17,267,5,1,80.08,16.02,1.87
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-18,259,2,0,83.21,41.61,0.77
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-19,248,5,0,75.22,15.04,2.02
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-20,269,3,0,81.59,27.20,1.12
24680145,8,,00014AA3 Батарейки АА3 АРК от 10.04.2025,2025-04-21,279,1,0,78.85,78.85,0.00
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-10,54,0,0,8.10,0.00,0.00
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-11,106,1,0,29.62,29.62,0.94
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-12,125,0,0,36.15,0.00,0.00
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-13,393,2,0,97.73,48.87,0.51
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-14,439,6,0,112.57,18.76,1.37
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-15,489,3,0,139.08,46.36,0.61
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-16,469,4,0,138.51,34.63,0.85
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-17,518,3,0,145.83,48.61,0.58
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-18,476,5,0,139.08,27.82,1.05
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-19,336,0,0,95.86,0.00,0.00
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-20,307,0,0,85.93,0.00,0.00
24679974,8,,Ю 00014AAА3 Батарейки ААА3 АРК от 10.04.2025,2025-04-21,261,2,0,81.15,40.58,0.00
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-12,5963,138,2,1322.67,9.58,2.31
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-13,7139,182,8,1335.28,7.34,2.55
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-14,6150,120,3,912.15,7.60,1.95
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-15,7262,139,6,1194.89,8.60,1.91
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-16,6103,117,3,867.53,7.41,1.92
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-17,5668,111,7,847.23,7.63,1.96
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-18,5122,95,0,786.72,8.28,1.85
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-19,4491,63,1,690.63,10.96,1.40
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-20,5233,99,5,809.44,8.18,1.89
24735960,8,,0012UHRTC Переходник 5 в 1 АРК 12.04.25,2025-04-21,5680,127,8,1206.23,9.50,0.00
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-03-31,222,2,0,33.52,16.76,0.90
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-01,233,7,1,35.19,5.03,3.00
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-02,624,21,1,210.99,10.05,3.37
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-03,1038,33,2,533.73,16.17,3.18
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-04,1059,39,0,568.82,14.59,3.68
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-05,1067,23,0,568.17,24.70,2.16
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-06,1176,43,0,623.78,14.51,3.66
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-07,979,30,0,442.91,14.76,3.06
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-08,1087,31,0,473.68,15.28,2.85
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-09,849,17,0,363.71,21.39,2.00
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-10,704,15,1,300.75,20.05,2.13
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-11,454,11,0,164.71,14.97,2.42
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-12,395,7,0,109.51,15.64,1.77
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-13,595,21,0,155.14,7.39,3.53
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-14,571,16,0,185.36,11.59,2.80
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-15,656,20,0,224.37,11.22,3.05
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-16,1323,37,0,629.98,17.03,2.80
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-17,1713,65,1,824.85,12.69,3.79
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-18,1461,43,0,694.21,16.14,2.94
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-19,1422,41,0,690.51,16.84,2.88
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-20,1354,53,1,657.72,12.41,3.91
24391608,8,,0036FRO фонарь АРК от 31.03.2025,2025-04-21,1511,46,1,734.17,15.96,0.00
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-03-31,36,4,0,5.42,1.36,11.11
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-01,282,4,1,72.05,18.01,1.42
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-02,304,4,0,83.88,20.97,1.32
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-03,233,4,0,71.43,17.86,1.72
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-04,364,7,0,119.56,17.08,1.92
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-05,478,11,0,153.37,13.94,2.30
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-06,412,2,0,134.30,67.15,0.49
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-07,340,12,1,122.36,10.20,3.53
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-08,373,3,0,142.15,47.38,0.80
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-09,285,7,0,102.35,14.62,2.46
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-10,197,4,0,71.04,17.76,2.03
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-11,73,2,0,19.66,9.83,2.74
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-12,77,2,0,14.54,7.27,2.60
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-13,217,3,0,44.84,14.95,1.38
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-14,1369,22,0,675.49,30.70,1.61
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-15,1378,21,1,698.15,33.25,1.52
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-16,1832,25,0,845.01,33.80,1.36
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-17,2505,34,0,1081.19,31.80,1.36
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-18,2060,29,0,915.74,31.58,1.41
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-19,1806,24,0,811.21,33.80,1.33
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-20,1886,28,0,827.59,29.56,1.48
24391283,8,,0026UH разветвитель с креплением АРК от 31.03.2025,2025-04-21,2295,36,0,995.70,27.66,0.00
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-03-31,340,5,2,77.58,15.52,1.47
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-01,418,4,1,95.76,23.94,0.96
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-02,426,5,2,133.14,26.63,1.17
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-03,1076,15,0,456.23,30.42,1.39
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-04,1254,13,1,538.28,41.41,1.04
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-05,1250,5,0,540.97,108.19,0.40
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-06,1523,8,0,660.41,82.55,0.53
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-07,860,12,0,276.78,23.07,1.40
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-08,749,10,0,222.81,22.28,1.34
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-09,820,8,0,248.63,31.08,0.98
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-10,799,15,0,243.65,16.24,1.88
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-11,654,9,0,196.09,21.79,1.38
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-12,656,5,0,194.44,38.89,0.76
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-13,793,8,2,228.02,28.50,1.01
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-14,776,5,0,224.33,44.87,0.64
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-15,768,11,1,217.91,19.81,1.43
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-16,1399,11,1,714.46,64.95,0.79
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-17,1047,4,0,466.78,116.70,0.38
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-18,529,4,0,113.86,28.47,0.76
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-19,494,6,1,103.68,17.28,1.21
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-20,559,3,0,113.68,37.89,0.54
24204673,8,,0012GEN44 Разветвитель АРК от 24.03.2025,2025-04-21,559,1,0,115.19,115.19,0.00
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-03-31,1027,32,0,535.52,16.74,3.12
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-01,1103,30,0,576.93,19.23,2.72
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-02,1065,25,0,563.76,22.55,2.35
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-03,1743,67,0,904.87,13.51,3.84
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-04,1484,28,0,708.37,25.30,1.89
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-05,1887,62,0,880.17,14.20,3.29
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-06,2054,52,0,989.37,19.03,2.53
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-07,1458,35,0,725.59,20.73,2.40
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-08,1385,30,0,640.85,21.36,2.17
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-09,1230,48,0,560.21,11.67,3.90
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-10,1186,29,0,551.10,19.00,2.45
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-11,1168,39,1,574.32,14.73,3.34
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-12,1279,33,0,619.80,18.78,2.58
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-13,1413,41,1,699.11,17.05,2.90
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-14,15,0,0,3.49,0.00,0.00
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-15,952,26,0,474.44,18.25,2.73
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-16,1101,30,0,542.12,18.07,2.72
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-17,793,20,0,365.23,18.26,2.52
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-18,848,18,0,383.00,21.28,2.12
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-19,900,15,0,367.93,24.53,1.67
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-20,704,17,0,289.75,17.04,2.41
24051431,8,,Ю 0027ZVPM2 зарядка М2 АРК 18.03.25,2025-04-21,797,21,0,334.42,15.92,0.00
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-03-31,3034,54,2,360.23,6.67,1.78
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-01,2058,32,0,250.84,7.84,1.55
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-02,2264,41,0,286.52,6.99,1.81
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-03,2117,39,0,262.45,6.73,1.84
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-04,1862,31,1,228.89,7.38,1.66
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-05,2765,25,1,332.56,13.30,0.90
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-06,3218,48,1,394.81,8.23,1.49
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-07,2457,42,0,305.20,7.27,1.71
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-08,1832,34,1,235.71,6.93,1.86
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-09,2035,24,0,260.65,10.86,1.18
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-10,2650,31,0,334.84,10.80,1.17
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-11,2485,46,0,315.87,6.87,1.85
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-12,2548,29,0,333.24,11.49,1.14
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-13,2638,31,0,345.99,11.16,1.18
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-14,1770,22,0,224.42,10.20,1.24
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-15,1855,28,0,211.91,7.57,1.51
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-16,1705,19,0,197.02,10.37,1.11
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-17,1431,23,0,176.98,7.69,1.61
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-18,1103,14,0,138.17,9.87,1.27
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-19,986,13,0,130.24,10.02,1.32
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-20,1035,16,0,143.52,8.97,1.55
23166146,8,,Ю Зеркало белое х10  АРК 10.02.2025,2025-04-21,982,15,0,134.06,8.94,0.00
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-03-31,1619,36,1,495.53,13.76,2.22
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-01,1556,39,0,480.02,12.31,2.51
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-02,1604,32,2,507.50,15.86,2.00
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-03,1482,40,1,471.81,11.80,2.70
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-04,1373,37,1,430.49,11.63,2.69
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-05,1585,44,1,491.33,11.17,2.78
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-06,1707,36,5,539.07,14.97,2.11
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-07,1844,50,0,578.06,11.56,2.71
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-08,1561,48,0,496.91,10.35,3.07
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-09,1611,42,0,520.59,12.40,2.61
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-10,1735,53,2,533.07,10.06,3.05
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-11,1563,47,5,481.29,10.24,3.01
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-12,1292,22,2,386.52,17.57,1.70
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-13,1884,42,0,581.28,13.84,2.23
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-14,2042,49,0,625.58,12.77,2.40
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-15,2028,49,0,610.76,12.46,2.42
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-16,2040,38,0,601.76,15.84,1.86
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-17,2077,36,1,604.99,16.81,1.73
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-18,2669,45,0,808.17,17.96,1.69
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-19,2987,59,2,880.77,14.93,1.98
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-20,2524,45,0,765.73,17.02,1.78
22541904,8,,Ю Переходник 9в1 АРК от 13.01.2025,2025-04-21,2595,45,2,792.87,17.62,0.00
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-03-31,4833,180,5,1464.53,8.14,3.72
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-01,5138,180,2,1742.24,9.68,3.50
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-02,6074,188,0,2052.98,10.92,3.10
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-03,6629,169,0,2180.02,12.90,2.55
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-04,4667,122,0,1556.82,12.76,2.61
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-05,4148,130,2,1393.77,10.72,3.13
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-06,3502,96,1,1164.29,12.13,2.74
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-07,3306,112,2,1060.39,9.47,3.39
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-08,4398,158,0,1480.67,9.37,3.59
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-09,4293,164,1,1440.25,8.78,3.82
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-10,3985,134,2,1264.32,9.44,3.36
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-11,3085,82,1,1021.18,12.45,2.66
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-12,3171,88,1,1030.02,11.70,2.78
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-13,3273,98,1,1074.07,10.96,2.99
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-14,3233,67,1,1041.27,15.54,2.07
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-15,3354,93,0,1064.21,11.44,2.77
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-16,2864,62,1,940.26,15.17,2.16
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-17,2783,55,2,730.02,13.27,1.98
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-18,1765,52,1,378.68,7.28,2.95
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-19,1568,39,0,344.73,8.84,2.49
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-20,2055,44,0,447.53,10.17,2.14
22541765,8,,Отпугиватель АРК от 13.01.2025,2025-04-21,2133,51,2,465.52,9.13,0.00
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-03-31,1103,14,1,103.05,7.36,1.27
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-01,1403,19,1,131.21,6.91,1.35
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-02,1987,34,1,187.76,5.52,1.71
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-03,2636,33,0,433.92,13.15,1.25
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-04,3869,43,0,664.27,15.45,1.11
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-05,4510,52,0,743.17,14.29,1.15
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-06,4847,86,0,831.87,9.67,1.77
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-07,3927,53,0,684.18,12.91,1.35
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-08,2640,31,1,484.81,15.64,1.17
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-09,2753,43,1,503.59,11.71,1.56
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-10,3209,35,1,549.77,15.71,1.09
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-11,2903,40,1,509.44,12.74,1.38
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-12,3192,28,0,564.50,20.16,0.88
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-13,4434,39,0,775.01,19.87,0.88
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-14,3437,48,0,611.37,12.74,1.40
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-15,3357,35,1,589.61,16.85,1.04
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-16,2051,16,0,325.88,20.37,0.78
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-17,2166,16,0,339.45,21.22,0.74
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-18,1492,15,1,241.58,16.11,1.01
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-19,1449,11,0,227.48,20.68,0.76
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-20,1404,18,0,225.33,12.52,1.28
22541603,8,,Зеркало черное 5x АРК от 13.01.2025,2025-04-21,1313,14,0,212.09,15.15,0.00
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-03-31,4793,153,2,628.08,4.11,3.19
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-01,4634,119,2,605.37,5.09,2.57
